gender,age,customer_id,became_member_on,income,became_member_year,became_member_month,membership_duration,age_categories,income_binned
0.0,55.0,5904d97a58774a35b16cce7227f2aafb,2017-11-03,60000.0,2017,11,265 days 00:00:00.000000000,50-59,50k-59k
0.0,40.0,076c88aa6fcb464f801327263f961370,2018-04-17,42000.0,2018,4,100 days 00:00:00.000000000,30-39,40k-49k
0.0,40.0,da92e3a709964e70a1bdf0375ac3e80a,2017-08-09,73000.0,2017,8,351 days 00:00:00.000000000,30-39,70k-79k
0.0,77.0,246541d803784db28d206473119c6233,2017-05-03,68000.0,2017,5,449 days 00:00:00.000000000,70-79,60k-69k
0.0,42.0,8d510f13c7a34e6d954a54798f67ec94,2017-08-12,65000.0,2017,8,348 days 00:00:00.000000000,40-49,60k-69k
0.0,49.0,21c94eb7999a490dbdd2594efd24b699,2017-12-25,34000.0,2017,12,213 days 00:00:00.000000000,40-49,20k-39k
1.0,80.0,17e5210da8624744beac53de7d9e94a0,2015-09-13,83000.0,2015,9,1047 days 00:00:00.000000000,70-79,80k-89k
0.0,29.0,45ec9ac5c7414fe4baa51d9e68d2df75,2017-12-25,50000.0,2017,12,213 days 00:00:00.000000000,20-29,40k-49k
0.0,56.0,59d01620b8c04fdbb630040c6deeb0a1,2018-06-12,75000.0,2018,6,44 days 00:00:00.000000000,50-59,70k-79k
1.0,37.0,0b21a1c16247452ba0cb77ad3a8bb370,2017-10-16,47000.0,2017,10,283 days 00:00:00.000000000,30-39,40k-49k
0.0,21.0,04bd9be0d1374492800aca71e512ed51,2013-12-03,70000.0,2013,12,1696 days 00:00:00.000000000,20-29,60k-69k
0.0,60.0,4cf3fba7ec604ceab2dfbf74a8d435db,2017-05-03,35000.0,2017,5,449 days 00:00:00.000000000,50-59,20k-39k
0.0,26.0,f7e5b4482f474c70a3be6e95fb04481a,2016-11-29,30000.0,2016,11,604 days 00:00:00.000000000,20-29,20k-39k
1.0,56.0,bdcf61ddb5c1438ca582b718e4a2eee4,2013-12-14,54000.0,2013,12,1685 days 00:00:00.000000000,50-59,50k-59k
1.0,95.0,bafec41a406144ac8b8fe8e55e1bd67e,2018-04-26,67000.0,2018,4,91 days 00:00:00.000000000,80+,60k-69k
1.0,74.0,d60929ada6ad44058b9be1359e7d2c25,2017-04-22,97000.0,2017,4,460 days 00:00:00.000000000,70-79,90k-99k
0.0,71.0,7cf26de9d6324edab6b15e19bda2bec7,2017-10-23,34000.0,2017,10,276 days 00:00:00.000000000,70-79,20k-39k
0.0,49.0,198c5f49fe6e40828b4d6c5bbcc17110,2016-03-24,57000.0,2016,3,854 days 00:00:00.000000000,40-49,50k-59k
1.0,61.0,0d5c1536f389406fb476f63658c20fda,2016-09-08,81000.0,2016,9,686 days 00:00:00.000000000,60-69,80k-89k
1.0,55.0,eb24e03660794ac0a571614507c2bb2a,2017-01-17,83000.0,2017,1,555 days 00:00:00.000000000,50-59,80k-89k
0.0,70.0,7d170c59cd1e466982fc5a4dd852b3a7,2018-05-20,57000.0,2018,5,67 days 00:00:00.000000000,60-69,50k-59k
0.0,74.0,af1aba1e70f14a19904cfb3cde96021d,2016-10-08,77000.0,2016,10,656 days 00:00:00.000000000,70-79,70k-79k
1.0,64.0,d8a96352c9544dabaac9fde5037adf3a,2015-08-23,111000.0,2015,8,1068 days 00:00:00.000000000,60-69,110k-120k
1.0,45.0,937ece0d77ac48d1b4902633ca610567,2017-09-21,55000.0,2017,9,308 days 00:00:00.000000000,40-49,50k-59k
1.0,54.0,a23bb0212eac4e948223dfdd500c7822,2018-05-12,66000.0,2018,5,75 days 00:00:00.000000000,50-59,60k-69k
0.0,21.0,1806c09a830840f9983b0443f687a4ba,2017-10-27,71000.0,2017,10,272 days 00:00:00.000000000,20-29,70k-79k
1.0,50.0,b2e4cc3f9eda4eb780e31cfe90f0ffb2,2017-08-01,71000.0,2017,8,359 days 00:00:00.000000000,40-49,70k-79k
0.0,70.0,b6bed789464943e49ebdcc59733a3c64,2017-11-17,61000.0,2017,11,251 days 00:00:00.000000000,60-69,60k-69k
0.0,65.0,377ffe635d9d4b4fbddc04fff4db2128,2016-02-14,43000.0,2016,2,893 days 00:00:00.000000000,60-69,40k-49k
1.0,81.0,11b036bfa2cc4671bf7c338bf5be3784,2018-06-25,70000.0,2018,6,31 days 00:00:00.000000000,80+,60k-69k
0.0,80.0,c5221369ffc145edbf7252ff5a4b6ed1,2017-11-09,98000.0,2017,11,259 days 00:00:00.000000000,70-79,90k-99k
1.0,40.0,b0b38eb96f02433ba5fa961b87e89564,2017-02-15,30000.0,2017,2,526 days 00:00:00.000000000,30-39,20k-39k
0.0,69.0,d11d07c8dadc4ac7aab8e0871a041104,2018-03-24,60000.0,2018,3,124 days 00:00:00.000000000,60-69,50k-59k
1.0,63.0,ca4366c6d69f4ff8b4eaea6422ae9b97,2016-03-18,65000.0,2016,3,860 days 00:00:00.000000000,60-69,60k-69k
1.0,43.0,22fb7286392241b5a8c92be7a23a04a9,2014-04-16,96000.0,2014,4,1562 days 00:00:00.000000000,40-49,90k-99k
0.0,63.0,3261154a28c6470697c8b2b96d51bdeb,2018-02-21,52000.0,2018,2,155 days 00:00:00.000000000,60-69,50k-59k
0.0,83.0,c72a717cf45440cb826d00750befa3d7,2016-05-18,66000.0,2016,5,799 days 00:00:00.000000000,80+,60k-69k
0.0,39.0,30519457866a494788c5a48494776ce5,2016-01-13,41000.0,2016,1,925 days 00:00:00.000000000,30-39,40k-49k
0.0,46.0,85e598f6dff54af2a6167cdd3fdca7de,2018-02-15,38000.0,2018,2,161 days 00:00:00.000000000,40-49,20k-39k
0.0,38.0,fa7ccb17b2b14f32804d14f86ac87f04,2017-02-11,66000.0,2017,2,530 days 00:00:00.000000000,30-39,60k-69k
0.0,70.0,c8df31314a46462da99cee0a75a84825,2016-08-31,73000.0,2016,8,694 days 00:00:00.000000000,60-69,70k-79k
1.0,93.0,d433dae9810b4c1fb96a4de166ba50e7,2016-01-28,79000.0,2016,1,910 days 00:00:00.000000000,80+,70k-79k
0.0,19.0,6ae744eab03d4b16b9a8a46a8c2d353d,2018-07-18,62000.0,2018,7,8 days 00:00:00.000000000,10-19,60k-69k
0.0,38.0,f38ef9ea6c5a4f6e91e237b104e6792d,2016-04-08,53000.0,2016,4,839 days 00:00:00.000000000,30-39,50k-59k
0.0,37.0,c05efe90da0d4d2f9ea66f178e0534e9,2018-04-18,35000.0,2018,4,99 days 00:00:00.000000000,30-39,20k-39k
0.0,61.0,76f1746d47634fb6a1372d798f81d2e4,2017-06-08,64000.0,2017,6,413 days 00:00:00.000000000,60-69,60k-69k
0.0,39.0,155d4c0d4c744ad6bd663f71dea3d5d4,2018-01-25,53000.0,2018,1,182 days 00:00:00.000000000,30-39,50k-59k
1.0,82.0,7c4bd6eae0fd44428505bbea97ea43d7,2017-05-04,107000.0,2017,5,448 days 00:00:00.000000000,80+,100k-109k
0.0,34.0,8f01de594bc74a36a81338648ccc8115,2015-08-02,42000.0,2015,8,1089 days 00:00:00.000000000,30-39,40k-49k
1.0,77.0,9a65bf68670342fa9d7c5310d09f6cf2,2018-01-18,41000.0,2018,1,189 days 00:00:00.000000000,70-79,40k-49k
0.0,70.0,1ba42813a57b42acbb3f64ae93f9b4d8,2014-07-08,67000.0,2014,7,1479 days 00:00:00.000000000,60-69,60k-69k
0.0,61.0,8137f5769cc64efe8cec7a0c4430e5f9,2017-12-21,44000.0,2017,12,217 days 00:00:00.000000000,60-69,40k-49k
0.0,40.0,78263466042f4dfa91bd390107158277,2017-08-11,60000.0,2017,8,349 days 00:00:00.000000000,30-39,50k-59k
0.0,60.0,9e90ae7dd5e142d9ba59196ce702f0e3,2015-08-17,70000.0,2015,8,1074 days 00:00:00.000000000,50-59,60k-69k
1.0,71.0,bebdc3abc2044d1a9786c77d72d215c0,2017-08-15,36000.0,2017,8,345 days 00:00:00.000000000,70-79,20k-39k
0.0,61.0,4b8e062fcfd447c2b68c8a183d96a4b4,2015-06-07,68000.0,2015,6,1145 days 00:00:00.000000000,60-69,60k-69k
1.0,90.0,687647a3973e4acb80441a1a1e6aee3a,2016-03-10,93000.0,2016,3,868 days 00:00:00.000000000,80+,90k-99k
0.0,37.0,9e9fb78d911848efb54627de3ea701a5,2018-07-24,59000.0,2018,7,2 days 00:00:00.000000000,30-39,50k-59k
0.0,33.0,6f5ac5f259344c518bca1ab0e24f9d5e,2017-09-15,53000.0,2017,9,314 days 00:00:00.000000000,30-39,50k-59k
1.0,50.0,a67840bbafb045c4a2ab9491e958bbac,2017-08-21,57000.0,2017,8,339 days 00:00:00.000000000,40-49,50k-59k
0.0,71.0,7755e54d9154452dadfa55e74f9bbaae,2018-07-14,36000.0,2018,7,12 days 00:00:00.000000000,70-79,20k-39k
0.0,54.0,2d1c168b35f14b7cb0d4c0601cf7c2d2,2017-09-03,57000.0,2017,9,326 days 00:00:00.000000000,50-59,50k-59k
0.0,46.0,065467da18c743a7b8a87c9fd2d536d9,2015-10-26,56000.0,2015,10,1004 days 00:00:00.000000000,40-49,50k-59k
0.0,52.0,46f60f79a7ad46b4ac99d4dfe250814c,2018-06-30,70000.0,2018,6,26 days 00:00:00.000000000,50-59,60k-69k
1.0,55.0,14bcdc3f115d416d95df1c413343826c,2016-05-13,85000.0,2016,5,804 days 00:00:00.000000000,50-59,80k-89k
0.0,30.0,bb603ce2bdda424380aa360a67c11cb8,2018-01-09,53000.0,2018,1,198 days 00:00:00.000000000,20-29,50k-59k
0.0,35.0,a7a0d8c4d2644519bd8f5dffcb7a7efb,2017-12-13,34000.0,2017,12,225 days 00:00:00.000000000,30-39,20k-39k
1.0,73.0,467f071abbdd4c98862b90d00c0a630b,2018-04-19,115000.0,2018,4,98 days 00:00:00.000000000,70-79,110k-120k
1.0,34.0,df54408568b247e39f8b1358eedb44c5,2016-12-07,39000.0,2016,12,596 days 00:00:00.000000000,30-39,20k-39k
1.0,50.0,65fe3e1feeb1458abd54d955820572ec,2016-08-21,80000.0,2016,8,704 days 00:00:00.000000000,40-49,70k-79k
1.0,55.0,b359f97e2ce047e38624c8bff8bdfbf5,2016-03-31,114000.0,2016,3,847 days 00:00:00.000000000,50-59,110k-120k
0.0,26.0,078e2d4d278f4525ac4c2ea51bdb66e6,2018-06-05,40000.0,2018,6,51 days 00:00:00.000000000,20-29,20k-39k
0.0,79.0,49c4a0965ad04077bac189d20a88ec4e,2018-07-06,54000.0,2018,7,20 days 00:00:00.000000000,70-79,50k-59k
1.0,78.0,486599adb78f432cb7e1016331360701,2018-02-22,37000.0,2018,2,154 days 00:00:00.000000000,70-79,20k-39k
1.0,41.0,3a7959e6b03b409f8e1e8c1b4db7b29b,2018-02-16,35000.0,2018,2,160 days 00:00:00.000000000,40-49,20k-39k
0.0,57.0,dea843d6482744aaa7504f0e0cfa8e77,2017-06-29,65000.0,2017,6,392 days 00:00:00.000000000,50-59,60k-69k
0.0,57.0,a57890c3bbb7463e9018abb7fecadb15,2018-01-10,77000.0,2018,1,197 days 00:00:00.000000000,50-59,70k-79k
0.0,68.0,5a37cb8ebd134bd8b6d1b45024e106d5,2018-04-16,44000.0,2018,4,101 days 00:00:00.000000000,60-69,40k-49k
0.0,79.0,a6f4db3655f2452ba771a437640e230d,2018-01-19,69000.0,2018,1,188 days 00:00:00.000000000,70-79,60k-69k
0.0,80.0,11642a741bf64c9f917cb5439cb4d580,2018-03-02,61000.0,2018,3,146 days 00:00:00.000000000,70-79,60k-69k
1.0,78.0,2dc47c1cd79e4854a875610848e995e5,2015-11-26,74000.0,2015,11,973 days 00:00:00.000000000,70-79,70k-79k
0.0,44.0,d1a824d43588413981d90146cc781a13,2018-05-16,66000.0,2018,5,71 days 00:00:00.000000000,40-49,60k-69k
1.0,56.0,0973a73fb67147e09659b92bc511eb78,2016-05-28,81000.0,2016,5,789 days 00:00:00.000000000,50-59,80k-89k
0.0,31.0,845c31e647b449479f30b36eac5c5856,2017-04-16,71000.0,2017,4,466 days 00:00:00.000000000,30-39,70k-79k
0.0,63.0,753c2a4d4db44ad4bab177c0c122d85e,2018-03-08,73000.0,2018,3,140 days 00:00:00.000000000,60-69,70k-79k
0.0,62.0,c67954e658564adc918c8d086f09082b,2016-09-10,43000.0,2016,9,684 days 00:00:00.000000000,60-69,40k-49k
1.0,45.0,52f3ac705f5e44f0a95a4ac13c04f97a,2017-11-12,65000.0,2017,11,256 days 00:00:00.000000000,40-49,60k-69k
1.0,59.0,93619c24680d4899b8ba73734a5ff258,2017-11-23,100000.0,2017,11,245 days 00:00:00.000000000,50-59,90k-99k
1.0,40.0,e3ad766338c84df1b24162d83ab974c1,2016-12-30,55000.0,2016,12,573 days 00:00:00.000000000,30-39,50k-59k
1.0,57.0,ef18da0ba46e406dbeb4d7e0c7a818c3,2016-04-29,55000.0,2016,4,818 days 00:00:00.000000000,50-59,50k-59k
0.0,65.0,55bca2d11db84ccbaffec703025f80f2,2016-01-16,74000.0,2016,1,922 days 00:00:00.000000000,60-69,70k-79k
1.0,70.0,0a197ecc873f4c04998372999e80ce79,2015-08-20,75000.0,2015,8,1071 days 00:00:00.000000000,60-69,70k-79k
0.0,23.0,d768d6fca00b49a6a88739e990ae0b75,2017-10-12,73000.0,2017,10,287 days 00:00:00.000000000,20-29,70k-79k
1.0,62.0,a4c5415b4a7648d185dfd0379dde947a,2017-08-17,87000.0,2017,8,343 days 00:00:00.000000000,60-69,80k-89k
0.0,53.0,731b213fd7c844fbab2e6f02f23e3114,2017-11-14,95000.0,2017,11,254 days 00:00:00.000000000,50-59,90k-99k
1.0,66.0,9fc3207dac3d48888fdc37fe8ca5e6ba,2015-12-17,68000.0,2015,12,952 days 00:00:00.000000000,60-69,60k-69k
0.0,43.0,1ea7547159ae462192c3576d258c2bb7,2017-08-26,69000.0,2017,8,334 days 00:00:00.000000000,40-49,60k-69k
0.0,19.0,48cccb98c9484f0f99c351b4c1b88e50,2017-01-09,44000.0,2017,1,563 days 00:00:00.000000000,10-19,40k-49k
1.0,37.0,1cc5af27bd1f4f40943e3894e486f1ee,2017-08-05,88000.0,2017,8,355 days 00:00:00.000000000,30-39,80k-89k
0.0,43.0,947653e4bc364e8fb4a201362688454c,2018-01-29,45000.0,2018,1,178 days 00:00:00.000000000,40-49,40k-49k
0.0,83.0,7e66f9d836bd42ad9a6a89ab2128313e,2015-08-02,40000.0,2015,8,1089 days 00:00:00.000000000,80+,20k-39k
1.0,29.0,2c0737ea75b447de9dbe111886335593,2014-01-19,38000.0,2014,1,1649 days 00:00:00.000000000,20-29,20k-39k
0.0,29.0,b1f6b69fd1544c6e952fa89705d3f30f,2018-01-21,62000.0,2018,1,186 days 00:00:00.000000000,20-29,60k-69k
0.0,78.0,457629ccb85f4ae08d108c839ea513a3,2017-07-01,59000.0,2017,7,390 days 00:00:00.000000000,70-79,50k-59k
0.0,42.0,fdb4301dca67480d85e39308505174b7,2014-06-18,41000.0,2014,6,1499 days 00:00:00.000000000,40-49,40k-49k
1.0,47.0,336c749589434bbbb8b5849004eadaaf,2016-07-22,56000.0,2016,7,734 days 00:00:00.000000000,40-49,50k-59k
0.0,18.0,717eee391dc44e9aba4315b917ebaa35,2018-07-25,45000.0,2018,7,1 days 00:00:00.000000000,10-19,40k-49k
1.0,85.0,add16bae2a4446dc8a80ed1be5cd284d,2018-05-24,65000.0,2018,5,63 days 00:00:00.000000000,80+,60k-69k
0.0,21.0,e5d3238906284a18814d35787c9df9d8,2017-11-27,54000.0,2017,11,241 days 00:00:00.000000000,20-29,50k-59k
1.0,91.0,6214c2d95e244226b1235cf26c4aa097,2017-08-17,57000.0,2017,8,343 days 00:00:00.000000000,80+,50k-59k
0.0,65.0,e0d0940a726544d29b8c93adf7c39fa2,2017-02-10,37000.0,2017,2,531 days 00:00:00.000000000,60-69,20k-39k
0.0,75.0,d98f3873f86c4ed8952873ce4aa8d0e5,2017-12-23,75000.0,2017,12,215 days 00:00:00.000000000,70-79,70k-79k
0.0,45.0,f216eaba14b04e7497d96a0fed119178,2014-11-22,66000.0,2014,11,1342 days 00:00:00.000000000,40-49,60k-69k
1.0,21.0,a2c0832f98d540d1adc77e5bde4b0787,2016-09-27,31000.0,2016,9,667 days 00:00:00.000000000,20-29,20k-39k
0.0,72.0,2a682331dab741ceb8ee5b118810f937,2018-04-03,68000.0,2018,4,114 days 00:00:00.000000000,70-79,60k-69k
0.0,49.0,69ba4dacbb2d4421ba1edf46197122f8,2017-11-27,32000.0,2017,11,241 days 00:00:00.000000000,40-49,20k-39k
0.0,56.0,f251232f004d405ca44b35515bb9c444,2016-02-17,84000.0,2016,2,890 days 00:00:00.000000000,50-59,80k-89k
0.0,55.0,492496e9c9244a2eac7d4e15bdcb2c5e,2018-07-09,65000.0,2018,7,17 days 00:00:00.000000000,50-59,60k-69k
1.0,58.0,fd6f5f7b29b247f6af30c9520f355108,2017-11-30,55000.0,2017,11,238 days 00:00:00.000000000,50-59,50k-59k
1.0,53.0,d6ba5ba5365044e4afe649443b2b1fe3,2016-12-01,67000.0,2016,12,602 days 00:00:00.000000000,50-59,60k-69k
0.0,66.0,373993860d4c4f859828acb6ac2c140a,2017-09-13,63000.0,2017,9,316 days 00:00:00.000000000,60-69,60k-69k
0.0,71.0,e386777230cc416ea4ba80a958df048a,2018-03-24,71000.0,2018,3,124 days 00:00:00.000000000,70-79,70k-79k
1.0,30.0,0b99a9ca8c8946cda19fe7b27df89a2b,2018-03-05,45000.0,2018,3,143 days 00:00:00.000000000,20-29,40k-49k
0.0,36.0,4bcd890290d446239306584a3eb0d3fb,2015-08-23,30000.0,2015,8,1068 days 00:00:00.000000000,30-39,20k-39k
1.0,63.0,3798869304074ff1b1bb1cbf1b352676,2018-07-18,71000.0,2018,7,8 days 00:00:00.000000000,60-69,70k-79k
0.0,69.0,62b12261e5a34e81ba0a6259b5d6ba90,2014-01-17,93000.0,2014,1,1651 days 00:00:00.000000000,60-69,90k-99k
0.0,73.0,c654023b451b49ce9ef04a8b56664a9c,2017-04-30,69000.0,2017,4,452 days 00:00:00.000000000,70-79,60k-69k
1.0,70.0,067d163ebd2748cf954bd1ccc4cfa4af,2017-08-05,90000.0,2017,8,355 days 00:00:00.000000000,60-69,80k-89k
1.0,44.0,6fb81a16e4fa49b9b522908334920d08,2018-02-19,78000.0,2018,2,157 days 00:00:00.000000000,40-49,70k-79k
1.0,67.0,29655cba61a04d079efde18203b4f232,2016-10-17,101000.0,2016,10,647 days 00:00:00.000000000,60-69,100k-109k
0.0,54.0,cfbbb392abaf4dc184fab6525e6aedaf,2014-11-05,60000.0,2014,11,1359 days 00:00:00.000000000,50-59,50k-59k
0.0,35.0,f05547e416074d96a0504cfa5908231b,2017-12-03,34000.0,2017,12,235 days 00:00:00.000000000,30-39,20k-39k
0.0,66.0,1e29d753cc1247979132b3b86acf2adc,2015-08-29,36000.0,2015,8,1062 days 00:00:00.000000000,60-69,20k-39k
0.0,67.0,9bde4015093a4b4885cbc6aecc44ec19,2016-04-28,79000.0,2016,4,819 days 00:00:00.000000000,60-69,70k-79k
0.0,62.0,b33624e3e97f46f1b333d39721eb5034,2016-03-02,54000.0,2016,3,876 days 00:00:00.000000000,60-69,50k-59k
0.0,44.0,064fd993498c4d628348de2085e9d569,2018-07-05,72000.0,2018,7,21 days 00:00:00.000000000,40-49,70k-79k
1.0,57.0,a6a29cdd00b04834b769db80a8e71354,2017-03-25,118000.0,2017,3,488 days 00:00:00.000000000,50-59,110k-120k
0.0,18.0,6bf6090ce6bf4dfa8c572d3f5fb1acc9,2016-02-17,49000.0,2016,2,890 days 00:00:00.000000000,10-19,40k-49k
1.0,21.0,cfa15846c36e4551bd3f7758e5614c3b,2017-12-22,35000.0,2017,12,216 days 00:00:00.000000000,20-29,20k-39k
0.0,63.0,8a2103352aa4448c94010e741b8d438f,2018-02-08,49000.0,2018,2,168 days 00:00:00.000000000,60-69,40k-49k
1.0,45.0,77fa13a472824e33aaeb9aaeb2c23408,2017-08-27,56000.0,2017,8,333 days 00:00:00.000000000,40-49,50k-59k
0.0,66.0,b73c8d5fe3c84a79bb3432387f0f4fb5,2016-01-27,66000.0,2016,1,911 days 00:00:00.000000000,60-69,60k-69k
1.0,50.0,3daa3d4af82f4fdda3d70b11b4c6d29f,2017-03-26,72000.0,2017,3,487 days 00:00:00.000000000,40-49,70k-79k
1.0,53.0,c8026995ffa54b1b8bf9cf49c0429d3a,2017-01-22,49000.0,2017,1,550 days 00:00:00.000000000,50-59,40k-49k
1.0,22.0,a4f36131192347019fdefb4c94a257a4,2018-01-02,39000.0,2018,1,205 days 00:00:00.000000000,20-29,20k-39k
1.0,32.0,92be23d14c174da4bbf751a563543a57,2018-03-18,47000.0,2018,3,130 days 00:00:00.000000000,30-39,40k-49k
0.0,72.0,c7a6bf2558554bf5954ed506eb3968f1,2014-02-07,39000.0,2014,2,1630 days 00:00:00.000000000,70-79,20k-39k
1.0,67.0,e8f1bee026c14932b9e0aad8c404afe1,2018-02-20,104000.0,2018,2,156 days 00:00:00.000000000,60-69,100k-109k
0.0,33.0,421b51d693fa439aa002c60317056901,2017-12-31,75000.0,2017,12,207 days 00:00:00.000000000,30-39,70k-79k
0.0,42.0,d668e0c25b414ab0865757f0fb16f299,2018-07-20,64000.0,2018,7,6 days 00:00:00.000000000,40-49,60k-69k
1.0,63.0,9fabcb66c51e4daaba9edaeb8cac2f6f,2015-10-24,79000.0,2015,10,1006 days 00:00:00.000000000,60-69,70k-79k
0.0,35.0,4f45721bf9ff4529b59b3308b9cef902,2017-01-23,59000.0,2017,1,549 days 00:00:00.000000000,30-39,50k-59k
0.0,65.0,a1f12cd9b4b342749bf5b785cd3bd8f4,2016-12-23,55000.0,2016,12,580 days 00:00:00.000000000,60-69,50k-59k
0.0,50.0,046a2f9c32c14e7e9ad508f811ebfa2e,2017-01-18,30000.0,2017,1,554 days 00:00:00.000000000,40-49,20k-39k
0.0,20.0,bd52aa1e72284ae69f476817c9989794,2018-01-23,39000.0,2018,1,184 days 00:00:00.000000000,10-19,20k-39k
0.0,59.0,e2098c2116e8410d918745453273487a,2018-01-14,89000.0,2018,1,193 days 00:00:00.000000000,50-59,80k-89k
0.0,39.0,45b6182ff1d14c8cad5ab2403abe1dd2,2015-11-25,99000.0,2015,11,974 days 00:00:00.000000000,30-39,90k-99k
0.0,98.0,75225655a1c44546a18f100f7c864f98,2015-04-03,37000.0,2015,4,1210 days 00:00:00.000000000,80+,20k-39k
0.0,46.0,c9171195c1a249bc9d7d86daa8c92457,2018-05-21,34000.0,2018,5,66 days 00:00:00.000000000,40-49,20k-39k
0.0,28.0,b24ceb64aaa64fc1b4fb8b23d5f31203,2017-07-30,65000.0,2017,7,361 days 00:00:00.000000000,20-29,60k-69k
1.0,79.0,e325c3d2e25840798517fb1dca5b799f,2018-07-19,100000.0,2018,7,7 days 00:00:00.000000000,70-79,90k-99k
1.0,53.0,e51350fc39f54b47842fa13c49f7400b,2017-04-03,91000.0,2017,4,479 days 00:00:00.000000000,50-59,90k-99k
0.0,74.0,e7ad46509cd94c5e82c3eedc4f3c3bb8,2017-12-03,60000.0,2017,12,235 days 00:00:00.000000000,70-79,50k-59k
0.0,31.0,cf6c877f4d7d411aa0e3bb4a7a566834,2018-05-16,36000.0,2018,5,71 days 00:00:00.000000000,30-39,20k-39k
0.0,29.0,ebcd484745a1455789c1d3c00ba3c6ea,2017-09-26,65000.0,2017,9,303 days 00:00:00.000000000,20-29,60k-69k
0.0,80.0,0be7a1517b0549c991926c94869d8fb5,2017-03-11,34000.0,2017,3,502 days 00:00:00.000000000,70-79,20k-39k
0.0,60.0,a7322a1900194a128175928b0b0cdadb,2017-08-07,108000.0,2017,8,353 days 00:00:00.000000000,50-59,100k-109k
0.0,77.0,f7fe5a1f9cbf455495d8a29aac7d29d6,2018-06-29,49000.0,2018,6,27 days 00:00:00.000000000,70-79,40k-49k
1.0,26.0,087d0fcdbf294f7494a96d8d6a56cf41,2013-08-26,72000.0,2013,8,1795 days 00:00:00.000000000,20-29,70k-79k
0.0,62.0,0d1f4bc41883493ba6f72af2485bab65,2016-08-03,111000.0,2016,8,722 days 00:00:00.000000000,60-69,110k-120k
1.0,58.0,a60345566e4a48a29a943f87cf499669,2017-08-17,77000.0,2017,8,343 days 00:00:00.000000000,50-59,70k-79k
0.0,59.0,f56156251c3c45488aa51fcc01d34ed3,2017-12-31,59000.0,2017,12,207 days 00:00:00.000000000,50-59,50k-59k
1.0,25.0,f216966ed46a4cdabc804dc48e6f7a1b,2017-05-04,41000.0,2017,5,448 days 00:00:00.000000000,20-29,40k-49k
0.0,53.0,00cf1bbec83f4a658f8994e556db4633,2018-05-15,73000.0,2018,5,72 days 00:00:00.000000000,50-59,70k-79k
1.0,59.0,58704ea7375d4c0e97cc6c6d1569c05e,2017-04-01,79000.0,2017,4,481 days 00:00:00.000000000,50-59,70k-79k
0.0,52.0,cc328665db7d4f77babe3cb7c87e2e2f,2016-04-30,98000.0,2016,4,817 days 00:00:00.000000000,50-59,90k-99k
0.0,45.0,1e3b669e7c8c4d9c8e2acfe32b2e484f,2018-05-04,67000.0,2018,5,83 days 00:00:00.000000000,40-49,60k-69k
0.0,34.0,58946f6fe2b54f2ba4aaa95931b77d9e,2015-01-21,59000.0,2015,1,1282 days 00:00:00.000000000,30-39,50k-59k
0.0,49.0,5dcea5d448b34b1d99ee161cc76b51aa,2016-07-25,83000.0,2016,7,731 days 00:00:00.000000000,40-49,80k-89k
0.0,59.0,ecb763b18df94c83b2bd65ae4e7d8b4e,2016-01-04,58000.0,2016,1,934 days 00:00:00.000000000,50-59,50k-59k
0.0,65.0,e090625f96d84893ae91f09e609feb8e,2016-10-06,39000.0,2016,10,658 days 00:00:00.000000000,60-69,20k-39k
1.0,51.0,0c3e283397d74cd9a3f535c7dd1d188c,2017-04-21,113000.0,2017,4,461 days 00:00:00.000000000,50-59,110k-120k
1.0,61.0,28d4c05648fc455c9797496f3bdf8105,2016-01-02,76000.0,2016,1,936 days 00:00:00.000000000,60-69,70k-79k
0.0,76.0,2ac9262963ed4785a37f0230330e390d,2015-10-22,84000.0,2015,10,1008 days 00:00:00.000000000,70-79,80k-89k
1.0,20.0,762f6e8d212d4535b8ea682e49b3f80c,2017-01-06,49000.0,2017,1,566 days 00:00:00.000000000,10-19,40k-49k
1.0,51.0,caa1a423aa8a43a9bce4efe637f029dd,2018-03-13,58000.0,2018,3,135 days 00:00:00.000000000,50-59,50k-59k
0.0,22.0,f46b68de20f240bfa0e513b4646c43cc,2017-08-03,33000.0,2017,8,357 days 00:00:00.000000000,20-29,20k-39k
1.0,58.0,07c44df054f241aab553723ed855ca21,2015-08-14,54000.0,2015,8,1077 days 00:00:00.000000000,50-59,50k-59k
1.0,84.0,ef375083fcf44eb8bc2131591e8bd2d1,2017-07-19,86000.0,2017,7,372 days 00:00:00.000000000,80+,80k-89k
0.0,53.0,b6d81a7cd7154f7d8155b3351fb514cd,2017-11-22,111000.0,2017,11,246 days 00:00:00.000000000,50-59,110k-120k
0.0,76.0,1823f88cc0df46bbbdad2e82afd3c9b7,2016-02-29,69000.0,2016,2,878 days 00:00:00.000000000,70-79,60k-69k
1.0,51.0,c5c2e3b743034d66ba0839b6f9540892,2018-07-16,101000.0,2018,7,10 days 00:00:00.000000000,50-59,100k-109k
0.0,61.0,17b2a48d368b417c8acabacac1f98440,2016-06-26,116000.0,2016,6,760 days 00:00:00.000000000,60-69,110k-120k
1.0,46.0,72151d82bbba4be3bcf20ba8b451e332,2017-09-10,32000.0,2017,9,319 days 00:00:00.000000000,40-49,20k-39k
0.0,63.0,8e5dd180969f441498b595d08e57a3bb,2017-10-12,51000.0,2017,10,287 days 00:00:00.000000000,60-69,50k-59k
